statecode,dates,confirmed,recovered,tested,other,deceased,vaccinated1,vaccinated2
AN,21-10-2021,6,9,9474,0,0,600,11539
AN,22-10-2021,5,8,9479,0,0,779,14291
AN,23-10-2021,7,8,10236,0,0,791,14596
AN,24-10-2021,6,8,10026,0,0,795,14711
AN,25-10-2021,6,8,10158,0,0,819,14386
AN,26-10-2021,2,6,9733,0,0,846,14079
AN,27-10-2021,4,6,9434,0,0,975,15571
AN,28-10-2021,5,6,9277,0,0,974,13524
AN,29-10-2021,5,6,9157,0,0,916,12076
AN,30-10-2021,3,7,8718,0,0,886,10751
AN,31-10-2021,3,5,8936,0,0,884,10640
AP,12-03-2020,1,0,0,0,0,0,0
AP,19-03-2020,2,0,0,0,0,0,0
AP,21-03-2020,4,0,0,0,0,0,0
AP,22-03-2020,5,0,0,0,0,0,0
AP,23-03-2020,6,0,0,0,0,0,0
AP,24-03-2020,7,0,0,0,0,0,0
AP,25-03-2020,9,0,0,0,0,0,0
AP,26-03-2020,8,0,0,0,0,0,0
AP,27-03-2020,10,0,0,0,0,0,0
AP,28-03-2020,14,0,0,0,0,0,0
AP,29-03-2020,15,1,0,0,0,0,0
AP,30-03-2020,16,1,0,0,0,0,0
AP,31-03-2020,36,1,0,0,0,0,0
AP,01-04-2020,101,2,0,0,0,0,0
AP,02-04-2020,138,2,1800,0,0,0,0
AP,03-04-2020,151,2,1800,0,1,0,0
AP,04-04-2020,173,2,1800,0,1,0,0
AP,05-04-2020,235,4,1800,0,1,0,0
AP,06-04-2020,280,4,1800,0,3,0,0
AP,07-04-2020,270,4,1800,0,4,0,0
AP,08-04-2020,237,4,1800,0,4,0,0
AP,09-04-2020,214,8,0,0,6,0,0
AP,10-04-2020,217,8,4574,0,5,0,0
AP,11-04-2020,213,8,5158,0,5,0,0
AP,12-04-2020,164,7,5158,0,6,0,0
AP,13-04-2020,136,7,6955,0,4,0,0
AP,14-04-2020,170,11,8705,0,7,0,0
AP,15-04-2020,177,14,9813,0,10,0,0
AP,16-04-2020,171,10,18435,0,8,0,0
AP,17-04-2020,191,25,13861,0,8,0,0
AP,18-04-2020,198,32,14492,0,10,0,0
AP,19-04-2020,227,53,20000,0,10,0,0
AP,20-04-2020,283,80,21978,0,13,0,0
AP,21-04-2020,273,80,25250,0,11,0,0
AP,22-04-2020,288,100,29899,0,10,0,0
AP,23-04-2020,359,121,27797,0,13,0,0
AP,24-04-2020,383,110,34103,0,15,0,0
AP,25-04-2020,413,129,39816,0,15,0,0
AP,26-04-2020,450,166,41076,0,14,0,0
AP,27-04-2020,455,143,43818,0,11,0,0
AP,28-04-2020,502,162,44579,0,9,0,0
AP,29-04-2020,519,167,46549,0,7,0,0
AP,30-04-2020,510,180,46526,0,4,0,0
AP,01-05-2020,508,258,48122,0,4,0,0
AP,02-05-2020,509,270,47137,0,2,0,0
AP,03-05-2020,486,257,46903,0,2,0,0
AP,04-05-2020,473,289,50678,0,2,0,0
AP,05-05-2020,458,331,53158,0,3,0,0
AP,06-05-2020,445,442,53213,0,5,0,0
AP,07-05-2020,430,459,54803,0,7,0,0
AP,08-05-2020,424,439,54221,0,8,0,0
AP,09-05-2020,405,446,56666,0,11,0,0
AP,10-05-2020,397,437,58798,0,12,0,0
AP,11-05-2020,368,474,55915,0,12,0,0
AP,12-05-2020,372,467,58382,0,12,0,0
AP,13-05-2020,360,413,59922,0,11,0,0
AP,14-05-2020,372,412,61091,0,10,0,0
AP,15-05-2020,420,410,62809,0,7,0,0
AP,16-05-2020,425,466,54421,0,5,0,0
AP,17-05-2020,400,531,65263,0,5,0,0
AP,18-05-2020,414,554,67627,0,5,0,0
AP,19-05-2020,400,565,66576,0,6,0,0
AP,20-05-2020,423,522,66416,0,6,0,0
AP,21-05-2020,400,513,65252,0,6,0,0
AP,22-05-2020,360,479,64629,0,7,0,0
AP,23-05-2020,359,426,73479,0,7,0,0
AP,24-05-2020,400,385,65328,0,6,0,0
AP,25-05-2020,454,340,65795,0,6,0,0
AP,26-05-2020,494,396,64264,0,5,0,0
AP,27-05-2020,557,401,64766,0,5,0,0
AP,28-05-2020,640,428,66532,0,5,0,0
AP,29-05-2020,663,503,69755,0,5,0,0
AP,30-05-2020,747,510,70409,0,4,0,0
AP,31-05-2020,791,499,68422,0,6,0,0
AP,01-06-2020,790,482,68749,0,8,0,0
AP,02-06-2020,808,397,72967,0,7,0,0
AP,03-06-2020,854,399,71369,0,10,0,0
AP,04-06-2020,867,396,71497,0,12,0,0
AP,05-06-2020,920,331,69690,0,13,0,0
AP,06-06-2020,999,351,72957,0,13,0,0
AP,07-06-2020,1088,329,81282,0,13,0,0
AP,08-06-2020,1137,337,84961,0,11,0,0
AP,09-06-2020,1091,345,87680,0,13,0,0
AP,10-06-2020,1276,405,94969,0,10,0,0
AP,11-06-2020,1317,439,96585,0,9,0,0
AP,12-06-2020,1386,526,98529,0,7,0,0
AP,13-06-2020,1398,545,100235,0,9,0,0
AP,14-06-2020,1493,647,98172,0,9,0,0
AP,15-06-2020,1643,674,99099,0,11,0,0
AP,16-06-2020,1838,754,99925,0,11,0,0
AP,17-06-2020,1824,772,99758,0,12,0,0
AP,18-06-2020,2067,804,102079,0,12,0,0
AP,19-06-2020,2325,814,107913,0,16,0,0
AP,20-06-2020,2594,926,115807,0,19,0,0
AP,21-06-2020,2777,991,124626,0,22,0,0
AP,22-06-2020,2916,1050,126173,0,25,0,0
AP,23-06-2020,3114,1079,130901,0,31,0,0
AP,24-06-2020,3260,1138,151760,0,39,0,0
AP,25-06-2020,3388,1216,156922,0,44,0,0
AP,26-06-2020,3528,1291,161618,0,50,0,0
AP,27-06-2020,3833,1369,163705,0,56,0,0
AP,28-06-2020,4169,1601,165032,0,63,0,0
AP,29-06-2020,4519,1797,178528,0,69,0,0
AP,30-06-2020,4761,1919,176003,0,68,0,0
AP,01-07-2020,4921,2209,168195,0,64,0,0
AP,02-07-2020,5213,2325,163394,0,62,0,0
AP,03-07-2020,5445,2436,179987,0,60,0,0
AP,04-07-2020,5414,2528,180491,0,61,0,0
AP,05-07-2020,5599,2514,175280,0,63,0,0
AP,06-07-2020,6128,2688,161776,0,59,0,0
AP,07-07-2020,6602,3234,159900,0,65,0,0
AP,08-07-2020,7007,4113,159304,0,71,0,0
AP,09-07-2020,7717,4841,161902,0,79,0,0
AP,10-07-2020,8488,5562,144024,0,86,0,0
AP,11-07-2020,9536,6385,139652,0,91,0,0
AP,12-07-2020,10471,6990,136709,0,96,0,0
AP,13-07-2020,11084,7544,139244,0,126,0,0
AP,14-07-2020,11822,7722,145676,0,156,0,0
AP,15-07-2020,13192,7277,140230,0,188,0,0
AP,16-07-2020,14230,7239,145652,0,215,0,0
AP,17-07-2020,15224,7104,144877,0,242,0,0
AP,18-07-2020,17374,7370,148159,0,277,0,0
AP,19-07-2020,20482,7478,161683,0,314,0,0
AP,20-07-2020,22621,7764,176016,0,331,0,0
AP,21-07-2020,25649,8107,190508,0,350,0,0
AP,22-07-2020,29262,13749,217864,0,371,0,0
AP,23-07-2020,34667,18162,253612,0,392,0,0
AP,24-07-2020,40212,19637,281481,0,399,0,0
AP,25-07-2020,44062,21492,311290,0,399,0,0
AP,26-07-2020,46648,23411,327787,0,399,0,0
AP,27-07-2020,48625,25330,337334,0,394,0,0
AP,28-07-2020,51629,27048,363151,0,390,0,0
AP,29-07-2020,55677,23279,384182,0,390,0,0
AP,30-07-2020,57846,22469,396198,0,397,0,0
AP,31-07-2020,60075,23929,409783,0,416,0,0
AP,01-08-2020,61538,33359,416899,0,422,0,0
AP,02-08-2020,62466,36585,422088,0,433,0,0
AP,03-08-2020,64237,39114,424477,0,447,0,0
AP,04-08-2020,66036,43003,425645,0,456,0,0
AP,05-08-2020,66071,48948,415637,0,468,0,0
AP,06-08-2020,66232,52846,409255,0,472,0,0
AP,07-08-2020,66027,56600,410494,0,493,0,0
AP,08-08-2020,66831,53001,411820,0,532,0,0
AP,09-08-2020,69096,55826,421898,0,562,0,0
AP,10-08-2020,68939,56964,423381,0,579,0,0
AP,11-08-2020,68216,59124,417549,0,599,0,0
AP,12-08-2020,67685,57071,414121,0,615,0,0
AP,13-08-2020,67353,58054,406127,0,625,0,0
AP,14-08-2020,66125,60239,396215,0,633,0,0
AP,15-08-2020,64777,61502,387804,0,623,0,0
AP,16-08-2020,61969,62522,373638,0,614,0,0
AP,17-08-2020,61084,63464,371217,0,616,0,0
AP,18-08-2020,61712,63562,368992,0,617,0,0
AP,19-08-2020,61857,64947,369529,0,610,0,0
AP,20-08-2020,61254,64294,369388,0,623,0,0
AP,21-08-2020,61855,63342,371372,0,617,0,0
AP,22-08-2020,63399,61521,379129,0,627,0,0
AP,23-08-2020,63282,58853,377095,0,632,0,0
AP,24-08-2020,65103,59728,386980,0,636,0,0
AP,25-08-2020,65378,59936,395241,0,640,0,0
AP,26-08-2020,66466,60348,399394,0,635,0,0
AP,27-08-2020,67694,60030,405143,0,632,0,0
AP,28-08-2020,68676,59666,411464,0,622,0,0
AP,29-08-2020,68948,60049,412019,0,607,0,0
AP,30-08-2020,71656,61667,428384,0,602,0,0
AP,31-08-2020,73059,61698,430411,0,601,0,0
AP,01-09-2020,73500,61629,425894,0,593,0,0
AP,02-09-2020,73062,61610,424860,0,584,0,0
AP,03-09-2020,72640,62581,425785,0,567,0,0
AP,04-09-2020,72890,66452,424373,0,562,0,0
AP,05-09-2020,73167,69417,431972,0,551,0,0
AP,06-09-2020,73358,72265,441468,0,533,0,0
AP,07-09-2020,71722,73548,443165,0,518,0,0
AP,08-09-2020,71955,75889,454324,0,507,0,0
AP,09-09-2020,71981,77277,465212,0,509,0,0
AP,10-09-2020,71957,77818,475216,0,502,0,0
AP,11-09-2020,71180,76553,486434,0,503,0,0
AP,12-09-2020,70256,74904,492276,0,499,0,0
AP,13-09-2020,68998,73120,491936,0,495,0,0
AP,14-09-2020,68586,72829,495278,0,485,0,0
AP,15-09-2020,66831,70766,494796,0,481,0,0
AP,16-09-2020,65248,71769,498117,0,471,0,0
AP,17-09-2020,63775,72441,503380,0,475,0,0
AP,18-09-2020,61872,73175,506953,0,465,0,0
AP,19-09-2020,60189,73703,506083,0,456,0,0
AP,20-09-2020,58391,74180,504305,0,447,0,0
AP,21-09-2020,56670,74918,499345,0,438,0,0
AP,22-09-2020,55377,75845,497663,0,420,0,0
AP,23-09-2020,53770,73291,495488,0,401,0,0
AP,24-09-2020,52923,71386,493996,0,381,0,0
AP,25-09-2020,51900,68278,488715,0,362,0,0
AP,26-09-2020,50975,66583,490110,0,361,0,0
AP,27-09-2020,50160,63771,496071,0,349,0,0
AP,28-09-2020,49412,60479,505623,0,335,0,0
AP,29-09-2020,48049,59760,505223,0,319,0,0
AP,30-09-2020,46954,58544,504191,0,322,0,0
AP,01-10-2020,45850,57034,499768,0,311,0,0
AP,02-10-2020,45332,55824,500738,0,294,0,0
AP,03-10-2020,44263,54497,497609,0,278,0,0
AP,04-10-2020,43582,53785,494004,0,273,0,0
AP,05-10-2020,42351,54133,484028,0,274,0,0
AP,06-10-2020,41956,50343,481488,0,272,0,0
AP,07-10-2020,40943,49617,476451,0,258,0,0
AP,08-10-2020,39484,48422,471818,0,259,0,0
AP,09-10-2020,38074,47047,471940,0,259,0,0
AP,10-10-2020,37503,45908,472704,0,253,0,0
AP,11-10-2020,36471,44333,475410,0,243,0,0
AP,12-10-2020,35439,42279,480377,0,237,0,0
AP,13-10-2020,34266,41948,486570,0,239,0,0
AP,14-10-2020,33038,40649,489264,0,233,0,0
AP,15-10-2020,31784,40169,496087,0,229,0,0
AP,16-10-2020,30606,39069,499903,0,223,0,0
AP,17-10-2020,28629,37939,497159,0,212,0,0
AP,18-10-2020,27405,37021,496587,0,205,0,0
AP,19-10-2020,27099,35820,496805,0,197,0,0
AP,20-10-2020,25980,35249,493818,0,190,0,0
AP,21-10-2020,25834,34938,498777,0,189,0,0
AP,22-10-2020,25416,33039,501736,0,167,0,0
AP,23-10-2020,25214,32310,507637,0,162,0,0
AP,24-10-2020,24880,30353,511675,0,160,0,0
AP,25-10-2020,23891,29347,504149,0,158,0,0
AP,26-10-2020,22874,29016,494363,0,153,0,0
AP,27-10-2020,22272,28224,500025,0,144,0,0
AP,28-10-2020,21475,27094,502631,0,135,0,0
AP,29-10-2020,20760,26614,514683,0,135,0,0
AP,30-10-2020,19881,25956,518846,0,132,0,0
AP,31-10-2020,19322,26092,525972,0,124,0,0
AP,01-11-2020,18943,26016,547333,0,119,0,0
AP,02-11-2020,18958,25077,560370,0,113,0,0
AP,03-11-2020,18906,24425,570147,0,109,0,0
AP,04-11-2020,18434,23517,568584,0,101,0,0
AP,05-11-2020,18274,22566,565170,0,98,0,0
AP,06-11-2020,17798,21395,560370,0,92,0,0
AP,07-11-2020,17382,20434,558407,0,89,0,0
AP,08-11-2020,17001,19181,546290,0,85,0,0
AP,09-11-2020,16477,17697,542759,0,83,0,0
AP,10-11-2020,15514,16148,526135,0,80,0,0
AP,11-11-2020,14769,15208,521075,0,84,0,0
AP,12-11-2020,13752,14693,512859,0,80,0,0
AP,13-11-2020,12935,14419,513995,0,79,0,0
AP,14-11-2020,12225,13827,513736,0,75,0,0
AP,15-11-2020,11044,13711,490288,0,77,0,0
AP,16-11-2020,10405,13669,472282,0,79,0,0
AP,17-11-2020,9914,13811,471150,0,76,0,0
AP,18-11-2020,9418,13746,470363,0,71,0,0
AP,19-11-2020,9006,13790,468380,0,73,0,0
AP,20-11-2020,8634,13441,453645,0,73,0,0
AP,21-11-2020,8137,13051,442129,0,73,0,0
AP,22-11-2020,8202,12542,460827,0,70,0,0
AP,23-11-2020,7994,12425,464913,0,67,0,0
AP,24-11-2020,7684,11579,463236,0,66,0,0
AP,25-11-2020,7279,11059,454344,0,63,0,0
AP,26-11-2020,6994,10319,446448,0,60,0,0
AP,27-11-2020,6506,9695,438198,0,56,0,0
AP,28-11-2020,5971,9116,419239,0,54,0,0
AP,29-11-2020,5470,11272,402036,0,50,0,0
AP,30-11-2020,5306,10816,395634,0,44,0,0
AP,01-12-2020,4906,10463,382387,0,40,0,0
AP,02-12-2020,4738,10446,378649,0,41,0,0
AP,03-12-2020,4371,10200,374429,0,44,0,0
AP,04-12-2020,4237,9908,380083,0,44,0,0
AP,05-12-2020,4242,9604,387867,0,43,0,0
AP,06-12-2020,4289,6731,393486,0,45,0,0
AP,07-12-2020,4224,6392,395764,0,46,0,0
AP,08-12-2020,4090,6042,400097,0,46,0,0
AP,09-12-2020,4045,5668,404147,0,42,0,0
AP,10-12-2020,3919,5391,405452,0,33,0,0
AP,11-12-2020,3840,4997,406471,0,29,0,0
AP,12-12-2020,3720,4780,416834,0,28,0,0
AP,13-12-2020,3559,4479,420378,0,24,0,0
AP,14-12-2020,3548,4425,422307,0,21,0,0
AP,15-12-2020,3497,4244,427572,0,22,0,0
AP,16-12-2020,3357,4174,430633,0,22,0,0
AP,17-12-2020,3353,4114,430100,0,22,0,0
AP,18-12-2020,3291,4129,434737,0,21,0,0
AP,19-12-2020,3260,3961,429457,0,22,0,0
AP,20-12-2020,3192,3937,429820,0,19,0,0
AP,21-12-2020,3101,3818,425180,0,19,0,0
AP,22-12-2020,3003,3667,420153,0,18,0,0
AP,23-12-2020,2904,3442,413773,0,18,0,0
AP,24-12-2020,2727,3299,409500,0,20,0,0
AP,25-12-2020,2624,3119,396847,0,21,0,0
AP,26-12-2020,2427,3064,377543,0,18,0,0
AP,27-12-2020,2338,2897,359693,0,18,0,0
AP,28-12-2020,2336,2885,356779,0,20,0,0
AP,29-12-2020,2260,2837,351148,0,18,0,0
AP,30-12-2020,2230,2819,349169,0,19,0,0
AP,31-12-2020,2211,2792,350769,0,19,0,0
AP,01-01-2021,2182,2788,352879,0,17,0,0
AP,02-01-2021,2138,2625,358486,0,19,0,0
AP,03-01-2021,2021,2555,352277,0,21,0,0
AP,04-01-2021,1937,2397,344610,0,20,0,0
AP,05-01-2021,1988,2311,345236,0,22,0,0
AP,06-01-2021,1928,2267,340703,0,21,0,0
AP,07-01-2021,1885,2307,338965,0,18,0,0
AP,08-01-2021,1878,2265,340117,0,19,0,0
AP,09-01-2021,1839,2409,342044,0,17,0,0
AP,10-01-2021,1834,2346,351894,0,14,0,0
AP,11-01-2021,1827,2307,353113,0,13,0,0
AP,12-01-2021,1647,2263,342679,0,11,0,0
AP,13-01-2021,1561,2066,336151,0,9,0,0
AP,14-01-2021,1445,1917,318412,0,12,0,0
AP,15-01-2021,1220,1841,290437,0,12,0,0
AP,16-01-2021,1135,1744,265534,0,11,18412,0
AP,17-01-2021,1069,1706,251598,0,11,18412,0
AP,18-01-2021,1029,1756,248607,0,10,46680,0
AP,19-01-2021,1011,1753,246720,0,9,58495,0
AP,20-01-2021,981,1718,248893,0,8,91778,0
AP,21-01-2021,941,1753,256705,0,4,115365,0
AP,22-01-2021,984,1688,273322,0,7,133298,0
AP,23-01-2021,1028,1534,291550,0,8,128618,0
AP,24-01-2021,1025,1438,299841,0,7,128618,0
AP,25-01-2021,1000,1316,299616,0,8,109440,0
AP,26-01-2021,993,1288,298840,0,8,97634,0
AP,27-01-2021,931,1189,285796,0,10,71949,0
AP,28-01-2021,909,1063,272502,0,10,56318,0
AP,29-01-2021,897,1071,266998,0,6,45740,0
AP,30-01-2021,868,1046,264231,0,6,40222,0
AP,31-01-2021,826,1018,261759,0,6,40222,0
AP,01-02-2021,834,976,255964,0,5,31132,0
AP,02-02-2021,766,920,246950,0,6,31123,0
AP,03-02-2021,750,952,238587,0,5,51444,0
AP,04-02-2021,712,911,230652,0,5,71560,0
AP,05-02-2021,684,915,221719,0,6,93152,0
AP,06-02-2021,630,901,215580,0,6,112397,0
AP,07-02-2021,587,856,207650,0,6,112397,0
AP,08-02-2021,585,859,207822,0,6,127064,0
AP,09-02-2021,551,827,205357,0,4,138286,0
AP,10-02-2021,506,819,208330,0,4,120097,0
AP,11-02-2021,514,811,210603,0,4,100570,0
AP,12-02-2021,485,738,207347,0,4,79803,0
AP,13-02-2021,464,676,205898,0,3,56872,5820
AP,14-02-2021,446,711,200706,0,3,56872,5820
AP,15-02-2021,414,678,197446,0,3,47498,14630
AP,16-02-2021,404,703,194913,0,3,40985,24142
AP,17-02-2021,405,639,192969,0,4,41040,35475
AP,18-02-2021,385,614,190681,0,5,42957,51996
AP,19-02-2021,396,585,186587,0,5,46115,71707
AP,20-02-2021,396,584,179608,0,5,51414,79716
AP,21-02-2021,429,539,182500,0,5,57157,83825
AP,22-02-2021,440,541,181923,0,4,65630,87746
AP,23-02-2021,450,485,185880,0,5,78804,87341
AP,24-02-2021,493,494,191900,0,3,96152,84968
AP,25-02-2021,508,514,199104,0,2,117088,78595
AP,26-02-2021,525,508,207356,0,2,131499,67630
AP,27-02-2021,589,524,217961,0,2,121672,53801
AP,28-02-2021,618,518,225403,0,2,115929,49692
AP,01-03-2021,635,498,227415,0,2,113758,40055
AP,02-03-2021,671,471,234951,0,1,109203,33351
AP,03-03-2021,712,487,239427,0,2,101740,27958
AP,04-03-2021,732,469,249061,0,3,90227,24262
AP,05-03-2021,760,492,265943,0,3,90105,26829
AP,06-03-2021,757,499,275468,0,4,121702,43379
AP,07-03-2021,776,491,282048,0,5,121702,43379
AP,08-03-2021,792,501,287686,0,7,145203,53408
AP,09-03-2021,804,533,296961,0,7,167256,63540
AP,10-03-2021,789,544,308964,0,7,182393,68245
AP,11-03-2021,861,566,311690,0,8,169811,62972
AP,12-03-2021,947,612,304739,0,8,184632,61416
AP,13-03-2021,1007,651,298621,0,9,193594,50194
AP,14-03-2021,1169,757,298583,0,10,193594,50194
AP,15-03-2021,1242,799,295280,0,9,231146,46426
AP,16-03-2021,1385,835,273618,0,9,259033,46089
AP,17-03-2021,1518,879,255361,0,9,292822,50131
AP,18-03-2021,1562,918,238723,0,7,365818,58516
AP,19-03-2021,1598,909,225560,0,7,412022,59839
AP,20-03-2021,1803,981,216090,0,7,467993,65278
AP,21-03-2021,1873,1080,201564,0,5,467993,65278
AP,22-03-2021,2036,1091,214335,0,6,516594,65468
AP,23-03-2021,2267,1222,224552,0,8,552812,62256
AP,24-03-2021,2599,1336,228902,0,11,594473,61369
AP,25-03-2021,3139,1450,232933,0,15,643115,64811
AP,26-03-2021,3877,1625,241991,0,16,648939,66327
AP,27-03-2021,4444,1798,253709,0,14,661838,69033
AP,28-03-2021,5081,1859,253713,0,16,668590,70605
AP,29-03-2021,5768,2027,249663,0,19,601265,65180
AP,30-03-2021,6269,2251,246880,0,20,587881,66248
AP,31-03-2021,6868,2456,242778,0,20,567928,65207
AP,01-04-2021,7381,2689,239391,0,19,556121,65400
AP,02-04-2021,7685,2993,229903,0,22,630672,57877
AP,03-04-2021,8136,3403,218467,0,31,610987,54526
AP,04-04-2021,8861,3921,218397,0,34,645870,57393
AP,05-04-2021,9190,4550,217750,0,34,704315,66449
AP,06-04-2021,10138,4905,218556,0,38,692138,69994
AP,07-04-2021,11285,5302,219404,0,45,713085,71736
AP,08-04-2021,12572,5753,218863,0,48,691686,69827
AP,09-04-2021,14049,6388,219639,0,54,585212,78419
AP,10-04-2021,15960,6654,220308,0,57,698783,100457
AP,11-04-2021,17725,7010,220955,0,61,736113,103348
AP,12-04-2021,19662,7190,224032,0,67,640742,93890
AP,13-04-2021,21949,7838,227957,0,70,570113,81805
AP,14-04-2021,23775,8591,231877,0,77,1052824,120259
AP,15-04-2021,26303,9421,236350,0,85,983367,117195
AP,16-04-2021,29634,10370,240420,0,94,926362,106209
AP,17-04-2021,33549,11649,244398,0,97,725524,75743
AP,18-04-2021,36636,12794,248601,0,110,649679,70342
AP,19-04-2021,39336,14272,252611,0,126,760390,82875
AP,20-04-2021,44095,15905,254951,0,151,851050,158157
AP,21-04-2021,49654,17658,258838,0,171,279499,125932
AP,22-04-2021,55327,19905,264968,0,188,333748,398755
AP,23-04-2021,60997,22152,274587,0,206,457264,493946
AP,24-04-2021,65471,24241,289652,0,228,533645,528748
AP,25-04-2021,71523,26202,316615,0,275,534810,530794
AP,26-04-2021,75441,28064,352891,0,299,621244,608594
AP,27-04-2021,77888,32003,389404,0,328,669383,580855
AP,28-04-2021,82841,35077,424533,0,361,698193,615790
AP,29-04-2021,86874,39273,468697,0,387,650769,373204
AP,30-04-2021,92462,43300,509610,0,413,647738,377065
AP,01-05-2021,100176,50458,556852,0,437,634841,395039
AP,02-05-2021,111462,57565,608266,0,451,628416,389262
AP,03-05-2021,120553,63361,649500,0,471,430144,312072
AP,04-05-2021,129153,68513,690849,0,489,294759,269967
AP,05-05-2021,136688,73208,732468,0,503,287067,346903
AP,06-05-2021,143850,75161,756580,0,518,287407,428782
AP,07-05-2021,143684,79442,770510,0,527,193327,394455
AP,08-05-2021,144337,87135,773867,0,562,142509,451714
AP,09-05-2021,142581,94556,765062,0,571,150347,461564
AP,10-05-2021,138595,100496,709911,0,584,135249,445933
AP,11-05-2021,138906,102791,681005,0,610,129597,468184
AP,12-05-2021,138154,110758,655388,0,614,87792,369272
AP,13-05-2021,138599,119255,641687,0,631,56918,286286
AP,14-05-2021,143429,125683,630350,0,654,28103,233274
AP,15-05-2021,145881,125150,618314,0,656,15811,192243
AP,16-05-2021,147888,127419,607370,0,665,11054,193760
AP,17-05-2021,151463,128586,620995,0,690,17047,242179
AP,18-05-2021,152438,135358,625370,0,681,21314,267785
AP,19-05-2021,154146,141082,635950,0,698,26333,260741
AP,20-05-2021,154357,145542,640785,0,723,206777,236797
AP,21-05-2021,153276,147176,643929,0,731,214628,244652
AP,22-05-2021,150740,146773,645003,0,751,221666,181549
AP,23-05-2021,145336,145781,642082,0,754,227519,174628
AP,24-05-2021,139769,146820,627168,0,741,313047,141048
AP,25-05-2021,133733,146463,608894,0,748,431888,94617
AP,26-05-2021,128858,145749,598684,0,741,720038,79130
AP,27-05-2021,122415,144036,581627,0,731,1106429,77191
AP,28-05-2021,115907,143971,573898,0,730,1527197,73140
AP,29-05-2021,109682,146027,562853,0,716,1711666,134442
AP,30-05-2021,104315,147051,555456,0,706,1717020,134580
AP,31-05-2021,99264,148523,580082,0,708,1693380,146426
AP,01-06-2021,95283,145863,600807,0,706,1761700,155598
AP,02-06-2021,89766,137370,607735,0,705,1601463,164678
AP,03-06-2021,85020,132208,609734,0,682,1137478,159728
AP,04-06-2021,81004,126931,610543,0,662,1052988,154468
AP,05-06-2021,77621,122497,619420,0,638,945407,90750
AP,06-06-2021,73197,114932,618878,0,634,993470,91809
AP,07-06-2021,70126,108789,600217,0,622,1057665,71305
AP,08-06-2021,66619,105173,596245,0,595,906455,57573
AP,09-06-2021,62617,101853,591708,0,564,949701,48975
AP,10-06-2021,59306,98611,603348,0,550,1092059,50633
AP,11-06-2021,57132,94277,619900,0,528,937565,42980
AP,12-06-2021,53711,89896,640075,0,506,1015520,47301
AP,13-06-2021,51505,88820,659261,0,474,1031132,46417
AP,14-06-2021,51182,85232,682217,0,447,1260224,51875
AP,15-06-2021,49127,81158,688638,0,423,1298265,52716
AP,16-06-2021,46978,79094,696671,0,413,1148720,46770
AP,17-06-2021,45019,73841,701520,0,404,921742,40094
AP,18-06-2021,43121,71192,707421,0,400,750418,38102
AP,19-06-2021,41843,67629,702740,0,387,610616,31886
AP,20-06-2021,40719,62909,699865,0,379,1887344,115918
AP,21-06-2021,38790,60299,667111,0,364,1581774,109300
AP,22-06-2021,37218,58108,645411,0,364,1539912,110778
AP,23-06-2021,35285,55204,624579,0,343,1539078,115385
AP,24-06-2021,34115,53940,610489,0,323,1737293,171653
AP,25-06-2021,32232,51767,594574,0,304,1864926,195877
AP,26-06-2021,30705,49526,586760,0,297,2079447,255020
AP,27-06-2021,29309,47324,582086,0,280,764376,171563
AP,28-06-2021,28913,44534,598842,0,267,869497,229836
AP,29-06-2021,28364,41915,615620,0,255,1059159,291322
AP,30-06-2021,27477,40089,632604,0,254,1272760,357277
AP,01-07-2021,26337,37588,634556,0,254,1270925,363683
AP,02-07-2021,25343,35559,636466,0,251,1417716,389000
AP,03-07-2021,24126,34132,630877,0,249,1251811,361845
AP,04-07-2021,23051,32254,630145,0,245,1229760,361301
AP,05-07-2021,22927,30975,631118,0,240,1144552,342889
AP,06-07-2021,22349,28966,628265,0,227,951374,293010
AP,07-07-2021,21718,27487,614454,0,213,733992,238309
AP,08-07-2021,20859,26985,614950,0,202,541876,188112
AP,09-07-2021,20435,27277,621294,0,181,273570,146450
AP,10-07-2021,20430,26868,626128,0,171,299809,204731
AP,11-07-2021,19920,26407,623210,0,158,341908,252998
AP,12-07-2021,19398,26013,613136,0,154,415904,359827
AP,13-07-2021,18923,25299,606521,0,144,765124,437201
AP,14-07-2021,18348,24609,612840,0,138,868865,494548
AP,15-07-2021,17892,24081,615555,0,135,895044,519275
AP,16-07-2021,17197,22506,597192,0,137,1022909,616934
AP,17-07-2021,16944,21036,593420,0,129,1035051,644862
AP,18-07-2021,17253,21095,606767,0,130,983403,610875
AP,19-07-2021,17303,20798,615262,0,130,878669,561497
AP,20-07-2021,17234,19965,621648,0,136,604795,595519
AP,21-07-2021,17170,19048,617724,0,140,548216,566388
AP,22-07-2021,16487,18314,594666,0,128,576397,618447
AP,23-07-2021,15889,17678,578846,0,126,476013,605213
AP,24-07-2021,15391,17948,562072,0,126,402556,537196
AP,25-07-2021,14669,17098,541906,0,124,399715,522120
AP,26-07-2021,14668,16371,528426,0,119,1176620,782338
AP,27-07-2021,13710,16474,501575,0,114,1160954,731005
AP,28-07-2021,13193,16018,485990,0,115,1121528,749206
AP,29-07-2021,13457,15626,494047,0,123,1087488,761580
AP,30-07-2021,13778,15388,508768,0,131,1078982,862133
AP,31-07-2021,13662,14704,512940,0,136,1375960,919083
AP,01-08-2021,13697,14694,513938,0,139,1387986,929052
